endTime,artistName,trackName,msPlayed
2024-01-16 21:23,King Crimson,In The Wake Of Poseidon,23021
2024-01-16 21:24,Dissidenten,Bombay Street Sound,38680
2024-01-16 21:24,King Crimson,The Great Deceiver,15325
2024-01-16 21:30,Dissidenten,Love Supreme,327280
2024-01-16 21:33,Dissidenten,Maharaja's Ox Cart,172840
2024-01-16 21:39,Dissidenten,Lost Hindu Tapes,363520
2024-01-16 21:43,Dissidenten,Jungle Book Part 1,285240
2024-01-16 21:52,Dissidenten,Jungle Book Part 2,497386
2024-01-16 21:53,Dissidenten,Sound Of Water,43680
2024-01-16 21:57,Dissidenten,Monsoon,246146
2024-01-16 22:03,Dissidenten,All India Radio,358800
2024-01-16 22:04,Dissidenten,Gondagaon,62306
2024-01-16 22:08,Dissidenten,Path Of Rhythm,285106
2024-01-16 22:11,Dissidenten,Puja - Celebration,134120
2024-01-16 22:16,Dissidenten,Light Of Love,300586
2024-01-16 22:25,Philip Glass,Channels and Winds,7116
2024-01-16 22:25,PJ Harvey,The River,5815
2024-01-16 22:25,Philip Glass,Abdul Majid,533000
2024-01-16 22:30,Toufic Farroukh,Ya Habibi,255973
2024-01-16 22:35,Toufic Farroukh,The Girl from Gypsy Moon,341120
2024-01-16 22:44,Maurice Ravel,"Ma mère l'oye, M. 62: Apothéose: Le jardin féerique. Lent et grave",9798
2024-01-16 22:44,Billy Joel,Nocturne,1390
2024-01-16 22:44,Maurice Ravel,Miroirs: III. Une barque sur l'océan,428152
2024-01-16 22:48,Allah-Las,Sacred Sands,211086
2024-01-16 22:48,Philip Glass,Channels and Winds,3696
2024-01-16 22:48,Salif Keita,Madan,1386
2024-01-16 22:48,Maurice Ravel,"Alborada del gracioso, M. 43: Assez vif",3433
2024-01-16 22:49,Premiata Forneria Marconi,Adrenaline Oasis - English version,30173
2024-01-17 05:45,Banco Del Mutuo Soccorso,Canto nomade per un prigioniero politico,13205
2024-01-17 05:51,Allah-Las,Sandy,2260
2024-01-17 05:51,Allah-Las,Catamaran,89338
2024-01-17 05:54,Allah-Las,Catamaran,163286
2024-01-17 05:57,Allah-Las,Don't You Forget It,184789
2024-01-17 06:01,Allah-Las,Busman's Holiday,207582
2024-01-17 06:04,Allah-Las,Sacred Sands,211086
2024-01-17 06:07,Allah-Las,No Voodoo,181202
2024-01-17 06:10,Allah-Las,Sandy,164160
2024-01-17 06:14,Allah-Las,Ela Navega,234508
2024-01-17 06:15,Allah-Las,Tell Me (What's on Your Mind),50725
2024-01-17 06:19,Deep Purple,And the Address - 2000 Remaster,278866
2024-01-17 06:24,Deep Purple,Hush - 1998 Remaster,266840
2024-01-17 06:27,Deep Purple,One More Rainy Day - 2000 Remaster,220453
2024-01-17 06:28,Deep Purple,Prelude: Happiness / I'm so Glad (Medley) - 2000 Remaster,46074
2024-01-17 06:31,Premiata Forneria Marconi,Celebration,16710
2024-01-17 06:31,Premiata Forneria Marconi,Guglielmo Tell – Ouverture,172146
2024-01-17 06:31,Banco Del Mutuo Soccorso,Traccia,6315
2024-01-17 06:35,Premiata Forneria Marconi,Worlds Beyond - English version,197560
2024-01-17 06:40,Premiata Forneria Marconi,Per un amico,323840
2024-01-17 07:02,Premiata Forneria Marconi,Cyber Alpha,129183
2024-01-17 18:00,Erik Satie,Gnossienne No.1: Lent,4434
2024-01-17 18:03,Jeff Beck,Nessun Dorma,176106
2024-01-17 18:06,Erik Satie,3 Gymnopedies (orch. Debussy): Gymnopedie No. 2,221000
2024-01-17 18:12,Philip Glass,Glassworks: VI. Closing,2200
2024-01-17 18:12,Ennio Morricone,For a Few Dollars More: Watch Chimes (Carillon's Theme),2353
2024-01-17 18:12,Catrin Finch,Ceffylau,323533
2024-01-17 18:22,London Philharmonic Orchestra,Stairway To Heaven,640000
2024-01-17 18:23,György Ligeti,Sonatina for Piano 4 Hands: II. Andante,2431
2024-01-17 18:23,Antônio Carlos Jobim,Jobim: Road to the Sun,6558
2024-01-17 18:23,Aram Khachaturian,Gayane Suite No. 3: IV. Gayane's Adagio,2137
2024-01-17 18:24,Heitor Villa-Lobos,Prelude No.1 - Melodía lírica,67733
2024-01-17 18:24,Guided By Voices,Hot Freaks,27841
2024-01-17 18:26,Guided By Voices,Hot Freaks,102693
2024-01-17 18:28,Parquet Courts,N Dakota,139333
2024-01-17 18:29,Sonic Youth,Winner's Blues,6364
2024-01-17 18:29,Guided By Voices,They're Not Witches,51133
2024-01-17 18:29,Guided By Voices,They're Not Witches,356
2024-01-17 18:29,Parquet Courts,N Dakota,3403
2024-01-17 18:30,Guided By Voices,They're Not Witches,4784
2024-01-17 18:32,Guided By Voices,Canteen Plums,26533
2024-01-17 18:32,Sonic Youth,Winner's Blues,127640
2024-01-17 18:34,The Rolling Stones,Route 66,140400
2024-01-17 18:37,The Rolling Stones,I Just Want To Make Love To You - Mono Version,137666
2024-01-17 18:39,The Rolling Stones,Honest I Do,129800
2024-01-17 18:43,The Rolling Stones,Mona (I Need You Baby),214693
2024-01-17 18:45,The Rolling Stones,Now I've Got A Witness,151813
2024-01-17 18:48,The Rolling Stones,Little By Little - Mono Version,159706
2024-01-17 18:50,The Rolling Stones,I'm A King Bee,156146
2024-01-17 18:53,The Rolling Stones,Carol,154080
2024-01-17 18:57,The Rolling Stones,Tell Me,245266
2024-01-17 19:00,The Rolling Stones,Can I Get A Witness,176080
2024-01-17 19:02,The Rolling Stones,You Can Make It If You Try,121680
2024-01-17 19:05,The Rolling Stones,Come On - Mono,697
2024-01-17 19:05,The Rolling Stones,Walking The Dog,189186
2024-01-17 19:09,The Kinks,Victoria (2019 Remaster),219344
2024-01-17 19:13,The Kinks,"Yes Sir, No Sir (2019 Remaster)",226283
2024-01-17 19:16,The Kinks,Some Mother's Son (2019 Remaster),204348
2024-01-17 19:19,The Kinks,Drivin' (2019 Remaster),199507
2024-01-17 19:22,The Kinks,Brainwashed (2019 Remaster),154209
2024-01-17 19:29,The Kinks,Australia (2019 Remaster),405583
2024-01-17 19:34,The Kinks,Shangri-La (2019 Remaster),320527
2024-01-17 19:39,The Kinks,Mr. Churchill Says (2019 Remaster),282889
2024-01-17 19:42,The Kinks,She's Bought a Hat Like Princess Marina (2019 Remaster),187280
2024-01-17 19:45,The Kinks,Young and Innocent Days (2019 Remaster),201533
2024-01-17 19:48,The Kinks,Nothing to Say (2019 Remaster),188594
2024-01-17 19:54,The Kinks,Arthur (2019 Remaster),307895
2024-01-17 19:59,Pearl Jam,Alright,222
2024-01-17 19:59,Pearl Jam,Who Ever Said,308286
2024-01-17 19:59,Pearl Jam,Never Destination,1769
2024-01-17 19:59,Pearl Jam,Dance Of The Clairvoyants,173
2024-01-17 19:59,Pearl Jam,Dance Of The Clairvoyants,1406
2024-01-17 19:59,Pearl Jam,Dance Of The Clairvoyants,171
2024-01-17 19:59,Pearl Jam,Quick Escape,195
2024-01-17 19:59,Pearl Jam,Quick Escape,170
2024-01-17 19:59,Pearl Jam,Quick Escape,190
2024-01-17 19:59,Pearl Jam,Quick Escape,183
2024-01-17 19:59,Pearl Jam,Quick Escape,445
2024-01-17 19:59,Pearl Jam,Quick Escape,212
2024-01-17 19:59,Pearl Jam,Quick Escape,151
2024-01-17 19:59,Pearl Jam,Take The Long Way,360
2024-01-17 19:59,Pearl Jam,Take The Long Way,2398
2024-01-17 20:03,Pearl Jam,Superblood Wolfmoon,229466
2024-01-17 20:07,Pearl Jam,Dance Of The Clairvoyants,265306
2024-01-17 20:09,Pearl Jam,Quick Escape,108066
2024-01-17 20:12,Pearl Jam,Last Exit - Remastered,175386
2024-01-17 20:15,Pearl Jam,Spin the Black Circle - Remastered,167613
2024-01-17 20:21,Pearl Jam,Not for You - Remastered,352586
2024-01-17 20:25,Pearl Jam,Tremor Christ - Remastered,250600
2024-01-17 20:29,Pearl Jam,Nothingman - Remastered,274440
2024-01-17 20:32,Pearl Jam,Whipping - Remastered,154040
2024-01-17 20:33,Pearl Jam,"Pry, To - Remastered",61400
2024-01-17 20:38,Pearl Jam,Corduroy - Remastered,277586
2024-01-17 20:40,Pearl Jam,Bugs - Remastered,164986
2024-01-17 20:44,Pearl Jam,Satan's Bed - Remastered,204880
2024-01-17 20:47,Pearl Jam,Better Man,183079
2024-01-17 20:51,Pearl Jam,Brain of J.,180000
2024-01-17 20:52,Black Sabbath,War Pigs (2009 - Remaster),8620
2024-01-17 20:52,Pearl Jam,Faithful,29861
2024-01-17 20:53,Black Sabbath,Paranoid (2009 - Remaster),80247
2024-01-17 20:54,Black Sabbath,Rat Salad (2009 - Remaster),72963
2024-01-17 20:55,Black Sabbath,Hand of Doom (2009 - Remaster),35899
2024-01-17 20:55,Deep Purple,Stormbringer - 2009 Digital Remaster,24903
2024-01-17 20:56,Deep Purple,The Gypsy - 2009 Digital Remaster,8389
2024-01-17 20:56,Rush,Animate - 2004 Remaster,11203
2024-01-17 21:00,Rush,Nobody's Hero - 2004 Remaster,1183
2024-01-17 21:00,Rush,Stick It Out - 2004 Remaster,270680
2024-01-17 21:00,Rush,Cut to the Chase - 2004 Remaster,6888
2024-01-17 21:01,Rush,Double Agent - 2004 Remaster,218
2024-01-17 21:01,Rush,Double Agent - 2004 Remaster,1098
2024-01-17 21:01,Rush,Roll the Bones - 2004 Remaster,1687
2024-01-17 21:01,Rush,Roll the Bones - 2004 Remaster,413
2024-01-17 21:01,Rush,Leave That Thing Alone - 2004 Remaster,5666
2024-01-17 21:01,Rush,Leave That Thing Alone - 2004 Remaster,161
2024-01-17 21:01,Rush,Between Sun & Moon - 2004 Remaster,2382
2024-01-17 21:01,Rush,Between Sun & Moon - 2004 Remaster,193
2024-01-17 21:01,Rush,Alien Shore - 2004 Remaster,1495
2024-01-17 21:01,Rush,Alien Shore - 2004 Remaster,173
2024-01-17 21:01,Jethro Tull,Up to Me,2145
2024-01-17 21:01,Rush,Cold Fire - 2004 Remaster,1050
2024-01-17 21:01,Rush,Cold Fire - 2004 Remaster,166
2024-01-17 21:01,Rush,Nobody's Hero - 2004 Remaster,154
2024-01-17 21:01,Rush,Stick It Out - 2004 Remaster,255
2024-01-17 21:01,Rush,The Speed of Love - 2004 Remaster,130
2024-01-17 21:01,Rush,The Speed of Love - 2004 Remaster,941
2024-01-17 21:01,Rush,Cut to the Chase - 2004 Remaster,150
2024-01-17 21:01,Rush,Everyday Glory - 2004 Remaster,374
2024-01-17 21:01,Rush,Everyday Glory - 2004 Remaster,859
2024-01-17 21:07,Rush,Stick It Out - 2004 Remaster,3966
2024-01-17 21:07,Rush,Animate - 2004 Remaster,363520
2024-01-17 21:31,Rush,Cut to the Chase - 2004 Remaster,267498
2024-01-18 18:33,Rush,Cut to the Chase - 2004 Remaster,2315
2024-01-18 18:39,Rush,Animate - 2004 Remaster,363440
2024-01-18 18:44,Rush,Stick It Out - 2004 Remaster,270680
2024-01-18 18:48,Rush,Cut to the Chase - 2004 Remaster,288853
2024-01-18 18:53,Rush,Nobody's Hero - 2004 Remaster,294600
2024-01-18 18:58,Rush,Between Sun & Moon - 2004 Remaster,277773
2024-01-18 19:04,Rush,Alien Shore - 2004 Remaster,346320
2024-01-18 19:09,Rush,The Speed of Love - 2004 Remaster,301786
2024-01-18 19:14,Rush,Double Agent - 2004 Remaster,291360
2024-01-18 19:18,Rush,Leave That Thing Alone - 2004 Remaster,245826
2024-01-18 19:22,Rush,Cold Fire - 2004 Remaster,266493
2024-01-18 19:27,Rush,Everyday Glory - 2004 Remaster,311346
2024-01-18 19:33,Rush,Roll the Bones - 2004 Remaster,329906
2024-01-18 19:33,Jethro Tull,Up to Me,15152
2024-01-18 19:38,Salif Keita,Moussolou,299546
2024-01-18 19:43,Ernesto Dabo,Djustiça,297853
2024-01-18 19:47,Salif Keita,Ekolo D'Amour,235160
2024-01-18 19:54,Salif Keita,Tekere,394306
2024-01-18 20:01,Salif Keita,Sumun,417506
2024-01-18 20:07,Ami Koita,Tata Sira,404040
2024-01-18 20:10,Salif Keita,Ananaming,144420
2024-01-18 20:13,Cesária Evora,Petit pays,224506
2024-01-18 20:17,Cesária Evora,Sabine Larga’m,188917
2024-01-18 20:21,Salif Keita,Mandela,270626
2024-01-18 20:25,Pat Thomas,Gyae Su,252889
2024-01-18 20:29,Fatoumata Diawara,Alama,213412
2024-01-18 20:35,Salif Keita,Madan,359733
2024-01-18 20:39,Fatoumata Diawara,Kanou Dan Yen,214293
2024-01-18 20:44,Etoile De Dakar,Thiely,310760
2024-01-18 20:48,Salif Keita,Folon,267693
2024-01-18 20:53,Salif Keita,Dakan-Fe,306840
2024-01-18 20:57,Idrissa Soumaoro,M'ba den ou,235240
2024-01-18 21:00,Fatoumata Diawara,Bakonoba,193419
2024-01-18 21:03,Blick Bassy,Woñi,177201
2024-01-18 21:08,Salif Keita,Wamba,285866
2024-01-18 21:10,Andrew Oldham Orchestra,The Last Time,1266
2024-01-18 21:10,Cesária Evora,Angola,99147
2024-01-18 21:12,Andrew Oldham Orchestra,The Last Time,136586
2024-01-18 21:13,Andrew Oldham Orchestra,Blue Turns To Grey,50535
2024-01-18 21:13,The Rolling Stones,Jiving Sister Fanny,4046
2024-01-18 21:17,The Rolling Stones,Heart Of Stone,227066
2024-01-18 21:20,The Rolling Stones,Out Of Time - Strings Version,202440
2024-01-18 21:24,The Rolling Stones,I'd Much Rather Be With The Boys,131506
2024-01-18 21:25,The Rolling Stones,I'm Going Down,78228
2024-01-18 21:26,Bob Dylan,Blackjack Davey,38405
2024-01-18 21:26,The Rolling Stones,Heart Of Stone,1840
2024-01-18 21:26,The Rolling Stones,Memo From Turner,3694
2024-01-18 21:26,The Rolling Stones,Jiving Sister Fanny,2360
2024-01-18 21:29,The Rolling Stones,Try A Little Harder,137226
2024-01-18 21:31,The Rolling Stones,(Walkin' Thru The) Sleepy City,170613
2024-01-18 21:34,The Rolling Stones,I Don't Know Why (Aka Don't Know Why I Love You),180600
2024-01-18 21:37,The Rolling Stones,Each And Every Day Of The Year,167640
2024-01-18 21:41,The Rolling Stones,Out Of Time - Strings Version,4191
2024-01-18 21:41,The Rolling Stones,I'd Much Rather Be With The Boys,1685
2024-01-18 21:41,The Rolling Stones,Downtown Suzie,232066
2024-01-18 21:44,The Rolling Stones,We're Wastin' Time,161960
2024-01-18 21:48,The Rolling Stones,Family,239271
2024-01-18 21:52,Keith Richards,Eileen (2015 Remaster),269466
2024-01-18 21:52,Keith Richards,Hate It When You Leave (2015 - Remaster),3427
2024-01-18 21:56,Keith Richards,Runnin' Too Deep (2015 - Remaster),200066
2024-01-18 22:01,Keith Richards,Demon (2015 - Remaster),288266
2024-01-18 22:05,Keith Richards,Bodytalks (2015 - Remaster),1107
2024-01-18 22:05,Keith Richards,Yap Yap (2015 - Remaster),282800
2024-01-18 22:05,Keith Richards,Words of Wonder (2015 - Remaster),6355
2024-01-18 22:06,Keith Richards,Wicked As It Seems (2015 Remaster),1171
2024-01-18 22:06,Keith Richards,Will But You Won't (2015 - Remaster),1355
2024-01-18 22:11,Keith Richards,999 (2015 - Remaster),350533
2024-01-18 22:16,Keith Richards,Hate It When You Leave (2010 - Remaster),298951
2024-01-18 22:16,Jethro Tull,Some Day the Sun Won't Shine for You - 2001 Remaster,4560
2024-01-18 22:16,Frankie Miller,Ain't Got No Money - 2011 Remaster,2107
2024-01-18 22:20,Blind Faith,Well All Right,1826
2024-01-18 22:20,Frank Zappa,My Guitar Wants To Kill Your Mama,199933
2024-01-18 22:20,Buffalo Springfield,Questions,3678
2024-01-18 22:20,Keith Richards,Take It So Hard (2010 - Remaster),1210
2024-01-18 22:20,J.J. Cale,Guitar Man,1807
2024-01-18 22:23,Keith Richards,Take It So Hard (2010 - Remaster),196800
2024-01-18 22:27,Jethro Tull,Mother Goose,7154
2024-01-18 22:27,Robin Trower,What It Is,897
2024-01-18 22:27,Peter Green,Black Woman (2005 - Remaster),3114
2024-01-18 22:27,J.J. Cale,Guitar Man,241640
2024-01-18 22:31,Peter Green,Black Woman (2005 - Remaster),238186
2024-01-18 22:35,The Who,Love Ain't For Keeping,4177
2024-01-18 22:35,Robin Trower,What It Is,204666
2024-01-18 22:37,Keith Richards,Crosseyed Heart,112573
2024-01-18 22:40,John Hiatt,Over The Hill,2275
2024-01-18 22:40,The Yardbirds,I Ain't Got You - 2015 Remaster,2414
2024-01-18 22:40,Jethro Tull,Look into the Sun - Steven Wilson Stereo Remix,5586
2024-01-18 22:40,J.J. Cale,Hold on Baby,181306
2024-01-18 22:40,Peter Green,Green Manalishi - Studio,1250
2024-01-18 22:44,John Hiatt,Over The Hill,261053
2024-01-18 22:45,John Hiatt,All The Way To The River,1004
2024-01-18 22:45,John Hiatt,Cry To Me,26932
2024-01-18 22:45,Peter Green,Green Manalishi - Studio,13741
2024-01-18 22:45,John Hiatt,Aces Up Your Sleeve,1045
2024-01-18 22:56,John Hiatt,Poor Imitation Of God,12481
2024-01-19 05:58,Mario Castelnuovo-Tedesco,Ronsard (De Platero y Yo),96787
2024-01-19 05:59,Camel,Rhayader Goes To Town,9503
2024-01-19 06:03,John Hiatt,Cry To Me,235840
2024-01-19 06:08,John Hiatt,All The Way To The River,270133
2024-01-19 06:11,John Hiatt,Aces Up Your Sleeve,201546
2024-01-19 06:14,John Hiatt,Poor Imitation Of God,177066
2024-01-19 06:18,John Hiatt,Nothing In My Heart,243560
2024-01-19 06:23,John Hiatt,Over The Hill,261053
2024-01-19 06:26,John Hiatt,Outrunning My Soul,223480
2024-01-19 06:30,John Hiatt,Hide Your Tears,195466
2024-01-19 06:34,John Hiatt,The Odds Of Loving You,245986
2024-01-19 06:35,John Hiatt,One Stiff Breeze,82704
2024-01-19 06:39,John Hiatt,Robber's Highway,4065
2024-01-19 06:39,John Hiatt,Over The Hill,181183
2024-01-19 07:04,John Hiatt,Over The Hill,136277
2024-01-19 07:27,Pearl Jam,Light Years,3452
2024-01-19 07:27,John Hiatt,Slow Turning,43320
2024-01-19 07:29,Pearl Jam,Breakerfall,139400
2024-01-19 07:31,Pearl Jam,Gods' Dice,138104
2024-01-19 07:35,Pearl Jam,Can't Keep,219333
2024-01-19 07:39,Pearl Jam,Save You,230026
2024-01-19 07:44,Pearl Jam,Love Boat Captain,276373
2024-01-19 07:49,Pearl Jam,Cropduster,231800
2024-01-19 08:00,Pearl Jam,Ghost,97981
2024-01-19 09:58,Pearl Jam,Save You,10472
2024-01-19 09:58,Pearl Jam,Love Boat Captain,6843
2024-01-19 10:02,John Hiatt,Over The Hill,263778
2024-01-19 10:20,Pearl Jam,Save You,119978
2024-01-19 15:22,Pearl Jam,Save You,230026
2024-01-19 15:27,Pearl Jam,Love Boat Captain,276373
2024-01-19 15:31,Pearl Jam,Cropduster,231800
2024-01-19 15:34,Pearl Jam,Ghost,194293
2024-01-19 15:38,Pearl Jam,I Am Mine,215333
2024-01-19 15:42,Pearl Jam,Thumbing My Way,248160
2024-01-19 15:46,Pearl Jam,You Are,268693
2024-01-19 15:49,Pearl Jam,Get Right,158506
2024-01-19 16:02,Pearl Jam,Green Disease,142200
2024-01-19 18:25,John Hiatt,Over The Hill,261053
2024-01-19 18:26,John Hiatt,Outrunning My Soul,54339
2024-01-19 18:26,John Hiatt,Hide Your Tears,1451
2024-01-19 18:26,John Hiatt,One Stiff Breeze,7868
2024-01-19 18:30,John Hiatt,Over The Hill,234039
2024-01-19 18:34,John Hiatt,Riding With The King,257666
2024-01-19 18:38,John Hiatt,Drive South,237466
2024-01-19 18:42,John Hiatt,Have A Little Faith In Me,1290
2024-01-19 18:42,John Hiatt,Long Time Comin',1412
2024-01-19 18:42,John Hiatt,Thing Called Love,1178
2024-01-19 18:42,John Hiatt,Buffalo River Home,1109
2024-01-19 18:42,Loudon Wainwright III,I'm Alright,1651
2024-01-19 18:42,John Hiatt,Tennessee Plates,1123
2024-01-19 18:42,John Hiatt,Perfectly Good Guitar,929
2024-01-19 18:42,John Hiatt,Child Of The Wild Blue Yonder,1030
2024-01-19 18:42,Jesse Colin Young,Sugar Babe,2250
2024-01-19 18:42,John Hiatt,Angel Eyes,1174
2024-01-19 18:42,John Hiatt,Take Off Your Uniform,1223
2024-01-19 18:42,John Hiatt,Memphis In The Meantime,6636
2024-01-19 18:42,Justin Townes Earle,One More Night In Brooklyn,1269
2024-01-19 18:42,John Hiatt,Feels Like Rain,1023
2024-01-19 18:42,John Hiatt,Love In Flames,1283
2024-01-19 18:42,John Hiatt,The Way We Make A Broken Heart,1135
2024-01-19 18:42,John Hiatt,Don't Know Much About Love,210266
2024-01-19 18:42,John Hiatt,Cry Love,939
2024-01-19 18:42,John Hiatt,Slow Turning,1064
2024-01-19 18:43,Ronnie Wood,Seven Days,45811
2024-01-19 18:43,Nick Lowe,Cracking Up,1101
2024-01-19 18:43,Leon Russell,Stranger In A Strange Land,1290
2024-01-19 18:43,Stephen Stills,Colorado,6614
2024-01-19 18:43,John Hiatt,Terms of My Surrender,1251
2024-01-19 18:43,Rodney Crowell,Oh What a Beautiful World,1065
2024-01-19 18:43,Chris Smither,Hundred Dollar Valentine,1108
2024-01-19 18:43,Chris Whitley,Poison Girl,991
2024-01-19 18:46,Warren Zevon,Carmelita,1078
2024-01-19 18:46,John Hiatt,Over The Hill,176845
2024-01-19 18:46,Leon Russell,Dixie Lullaby,1297
2024-01-19 18:46,Van Morrison,Full Force Gale,1190
2024-01-19 18:46,Little,Roll Um Easy,770
2024-01-19 18:46,John Hiatt,Cry To Me,1628
2024-01-19 18:46,Richard Thompson,Turning Of The Tide,1389
2024-01-19 18:47,Leon Russell,Hummingbird,1206
2024-01-19 18:47,David Lindley,Your Old Lady,15923
2024-01-19 18:47,Alejandro Escovedo,California Blues,866
2024-01-19 18:47,John Hiatt,No Wicked Grin,1220
2024-01-19 18:47,Van Morrison,Goin' Down Geneva,943
2024-01-19 18:47,Alejandro Escovedo,Broken Bottle,872
2024-01-19 18:47,Leon Russell,Roll Away The Stone,1246
2024-01-19 18:47,Buddy Miller,Worry Too Much,953
2024-01-19 18:47,Little,On Your Way Down,946
2024-01-19 18:47,Van Morrison,Choppin' Wood,1103
2024-01-19 18:47,Lowell George,I Can't Stand the Rain,1010
2024-01-19 18:48,Mick Taylor,Slow Blues,8113
2024-01-19 18:48,John Hiatt,Over The Hill,1593
2024-01-19 18:48,The Vaughan Brothers,Hillbillies from Outerspace,876
2024-01-19 18:48,"Christone ""Kingfish"" Ingram",Another Life Goes By,878
2024-01-19 18:48,The Paul Butterfield Blues Band,Work Song,1397
2024-01-19 18:48,"Matt ""Guitar"" Murphy",Buck's Boogie,1315
2024-01-19 18:48,John Hiatt,Mississippi Phone Booth,40113
2024-01-19 18:48,Robert Cray,Phone Booth,27027
2024-01-19 18:48,Ten Years After,Me and My Baby - 2017 Remaster,6774
2024-01-19 18:49,Clarence Carter,The Road of Love,1021
2024-01-19 18:49,Mike Bloomfield,Cha-Dooky-Doo,1363
2024-01-19 18:49,Tommy Bolin,Savannah Woman,12471
2024-01-19 18:49,Jimmy Johnson,Feel Like Breaking Up Someone's Home,1240
2024-01-19 18:49,Robert Cray,Do It,2992
2024-01-19 18:49,The J. Geils Band,"Ice Breaker (For the Big ""M"")",2748
2024-01-19 18:49,The J. Geils Band,"Ice Breaker (For the Big ""M"")",785
2024-01-19 18:49,Robert Cray,Where Do I Go From Here,1931
2024-01-19 18:49,Robin Trower,Farther on up the Road - 2012 Remaster,908
2024-01-19 18:49,"Christone ""Kingfish"" Ingram",Fresh Out,947
2024-01-19 18:49,Alexis Korner's Blues Incorporated,Rain Is Such a Lonesome Sound,5358
2024-01-19 18:49,Sonny Terry,The Battle Is Over (But The War Goes On),1297
2024-01-19 18:49,The Paul Butterfield Blues Band,One More Headache,8012
2024-01-19 18:49,The Paul Butterfield Blues Band,One More Headache,1424
2024-01-19 18:49,Kenny Neal,Look But Don't Touch,975
2024-01-19 18:49,Fleetwood Mac,World's In A Tangle,3430
2024-01-19 18:49,A.C. Reed,These Blues Is Killing Me,857
2024-01-19 18:49,Robert Cray,I Wonder,1648
2024-01-19 18:50,Peter Green,Proud Pinto,14402
2024-01-19 18:50,Blodwyn Pig,Long Bomb Blues - 2009 Remaster,1444
2024-01-19 18:50,John Hammond,Shake for Me,16760
2024-01-19 18:50,Peter Green,Black Woman (2005 - Remaster),11910
2024-01-19 18:50,Jethro Tull,Some Day the Sun Won't Shine for You - 2001 Remaster,1365
2024-01-19 18:51,Blind Faith,"Can’t Find My Way Home - Live: Hyde Park, London 7th June 1969",1802
2024-01-19 18:51,Mick Taylor,Slow Blues,1738
2024-01-19 18:51,Peter Green,Bandit (2005 - Remaster),11069
2024-01-19 18:51,Peter Green,Bandit (2005 - Remaster),1422
2024-01-19 18:51,Peter Green,Bandit (2005 - Remaster),1338
2024-01-19 18:51,Dire Straits,Southbound Again,782
2024-01-19 18:51,John Mayall & The Bluesbreakers,The Super-Natural,28766
2024-01-19 18:51,Blodwyn Pig,The Change Song - 2006 Remaster,713
2024-01-19 18:51,Blodwyn Pig,The Change Song - 2006 Remaster,1394
2024-01-19 18:51,Blodwyn Pig,The Change Song - 2006 Remaster,1735
2024-01-19 18:51,Taste,What's Going On,1238
2024-01-19 18:51,Jethro Tull,It's Breaking Me Up - 2001 Remaster,1422
2024-01-19 18:51,Peter Green,In the Skies,1166
2024-01-19 18:51,Paul Kossoff,I'm Ready,11157
2024-01-19 18:51,Blind Faith,"Do What You Like - Live: Hyde Park, London 7th June 1969",1215
2024-01-19 18:52,John Mayall & The Bluesbreakers,A Hard Road,58615
2024-01-19 18:54,Keith Richards,999 (2022 - Remaster),113270
2024-01-19 18:58,David Lindley,Your Old Lady,253413
2024-01-19 19:01,John Mayall & The Bluesbreakers,The Super-Natural,176040
2024-01-19 19:04,The Paul Butterfield Blues Band,One More Headache,170595
2024-01-19 19:05,The Yardbirds,The Nazz Are Blue - Stereo,63323
2024-01-19 19:05,The Yardbirds,Jeff's Boogie - Mono,5282
2024-01-19 19:05,The Yardbirds,Hot House of Omagararshid - Mono,1211
2024-01-19 19:07,The Yardbirds,Turn into Earth - Mono,66852
2024-01-19 19:10,Fleetwood Mac,Purple Dancer,200986
2024-01-19 19:14,Ronnie Wood,Seven Days,250775
2024-01-19 19:14,John Mayall & The Bluesbreakers,The Super-Natural,4435
2024-01-19 19:18,Chicken Shack,Sad Clown,1876
2024-01-19 19:18,Peter Green,Black Woman (2005 - Remaster),238186
2024-01-19 19:18,Robert Cray,Phone Booth,4970
2024-01-19 19:23,Keith Richards,Eileen (2015 Remaster),269466
2024-01-19 19:28,J.J. Cale,Guitar Man,241640
2024-01-19 19:31,Stephen Stills,Song of Love,206893
2024-01-19 19:34,Tommy Bolin,Savannah Woman,167760
2024-01-19 20:18,Mick Taylor,Slow Blues,203600
2024-01-19 20:21,Paul Kossoff,I'm Ready,145426
2024-01-19 20:24,John Hiatt,Mississippi Phone Booth,186429
2024-01-19 20:29,Fleetwood Mac,Purple Dancer,304822
2024-01-19 20:33,The Paul Butterfield Blues Band,One More Headache,220480
2024-01-19 20:36,Chicken Shack,Pocket,202586
2024-01-19 20:36,John Mayall & The Bluesbreakers,A Hard Road,19509
2024-01-19 20:39,The Yardbirds,The Nazz Are Blue - Stereo,186493
2024-01-19 20:40,Al Kooper,"I Wonder Who - Live at Bill Graham's Fillmore Auditorium, San Francisco, CA - September 1968",13209
2024-01-19 20:45,Keith Richards,999 (2022 - Remaster),350573
2024-01-19 20:49,Peter Green,Bandit (2005 - Remaster),184320
2024-01-19 20:53,Peter Green,Proud Pinto,27942
2024-01-19 20:53,John Hiatt,Over The Hill,261053
2024-01-19 21:02,Peter Green,Proud Pinto,5083
2024-01-19 21:02,John Hiatt,Over The Hill,506538
2024-01-19 21:06,David Lindley,Your Old Lady,1219
2024-01-19 21:06,Peter Green,Proud Pinto,3848
